Animal Id,Animal Type,Source Id,Council District,Intake Type,Intake Total,Staff Id,Intake Date,Intake Condition,Outcome Type,Outcome Date,Outcome Condition,Chip Status,Animal Origin,Month,Year
A1082880,DOG,P9991772,8,STRAY,1,RO1772,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1065048,DOG,P9991579,4,STRAY,1,ASB1579,12/17/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1090809,DOG,P0911368,7,STRAY,1,AR1758,12/13/2019,APP INJ,TRANSFER,12/17/2019,APP INJ,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091402,DOG,P0912291,3,OWNER SURRENDER,1,LU1778,12/20/2019,UNKNOWN,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1088789,DOG,P0908402,7,OWNER SURRENDER,1,BT1210,11/18/2019,APP WNL,ADOPTION,11/30/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A1090532,DOG,P9991230,3,STRAY,1,KH1230,12/10/2019,UNKNOWN,ADOPTION,12/18/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1090979,DOG,P0741225,1,OWNER SURRENDER,1,CBU,12/15/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090928,DOG,P0911553,4,STRAY,1,CBU,12/14/2019,APP WNL,ADOPTION,12/18/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1088621,DOG,P0908172,,STRAY,1,WEB,11/14/2019,NORMAL,FOUND EXP,12/18/2019,,,,NOV.2019,FY2020
A1093629,DOG,P0915674,4,STRAY,1,CDM,01/18/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1093996,DOG,P0565729,6,OWNER SURRENDER,1,MED,01/22/2020,APP WNL,ADOPTION,02/07/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091948,DOG,P0913288,6,STRAY,1,JR,12/28/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1089904,CAT,P0905229,8,FOSTER,1,AC,12/18/2019,UNKNOWN,FOSTER,12/18/2019,UNKNOWN,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090168,DOG,P9991748,4,STRAY,1,MM1748,12/05/2019,APP SICK,ADOPTION,12/18/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1095061,DOG,P0917590,6,STRAY,1,SMB1774,02/03/2020,APP WNL,ADOPTION,02/07/2020,APP WNL,SCAN NO CHIP,FIELD,FEB.2020,FY2020
A1088800,DOG,P0908409,,STRAY,1,WEB,11/13/2019,NORMAL,LOST EXP,12/20/2019,,,,NOV.2019,FY2020
A1076350,DOG,P9991736,5,STRAY,1,TM1736,01/19/2020,APP WNL,RETURNED TO OWNER,01/24/2020,APP WNL,SCAN CHIP,FIELD,JAN.2020,FY2020
A1083546,DOG,P0911774,6,TREATMENT,1,CBU,12/16/2019,APP WNL,TREATMENT,12/17/2019,APP SICK,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091971,CAT,P0913319,8,OWNER SURRENDER,1,JZ,12/28/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1092119,DOG,P9991736,4,STRAY,1,TM1736,12/30/2019,APP WNL,RETURNED TO OWNER,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091351,DOG,P0862628,4,STRAY,1,CV1710,12/20/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1096217,DOG,P0919164,,OWNER SURRENDER,1,BBW,02/17/2020,APP WNL,ADOPTION,02/26/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1094986,DOG,P9991770,8,STRAY,1,VJD1770,05/04/2020,APP WNL,ADOPTION,05/09/2020,APP WNL,SCAN CHIP,FIELD,MAY.2020,FY2020
A1091288,DOG,P9991748,5,STRAY,1,MK1748,12/19/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1091874,CAT,P0913137,8,OWNER SURRENDER,1,JR,12/27/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1099656,DOG,P0924494,,STRAY,1,WEB,04/06/2020,NORMAL,FOUND EXP,05/09/2020,,,,APR.2020,FY2020
A1091058,DOG,P0911826,4,STRAY,1,BW,12/16/2019,APP INJ,TRANSFER,12/18/2019,APP INJ,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1092068,DOG,P0913521,14,STRAY,1,TM1736,12/30/2019,APP WNL,RETURNED TO OWNER,12/30/2019,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1089639,DOG,P0909505,,STRAY,1,WEB,11/29/2019,NORMAL,LOST EXP,12/30/2019,,,,NOV.2019,FY2020
A1090988,CAT,P0097621,6,FOSTER,1,OT,12/17/2019,APP WNL,FOSTER,12/17/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1092092,DOG,P9991704,5,STRAY,1,SC1704,12/30/2019,APP WNL,RETURNED TO OWNER,12/30/2019,APP WNL,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A1091213,WILDLIFE,P9991776,9,WILDLIFE,1,MRY1776,12/18/2019,APP SICK,EUTHANIZED,12/18/2019,UNKNOWN,WILDLIFE - UNABEL TO SCAN,FIELD,DEC.2019,FY2020
A0874029,DOG,P0878525,4,CONFISCATED,1,AR1758,11/26/2019,APP SICK,TRANSFER,12/19/2019,APP SICK,SCAN CHIP,FIELD,NOV.2019,FY2020
A0960942,DOG,P0905835,8,OWNER SURRENDER,1,BW,10/28/2019,APP WNL,TRANSFER,12/04/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1095425,DOG,P9991721,1,STRAY,1,JMK1721,02/07/2020,APP WNL,RETURNED TO OWNER,02/07/2020,APP WNL,UNABLE TO SCAN,SWEEP,FEB.2020,FY2020
A1092094,DOG,P9991704,1,STRAY,1,SC1704,12/30/2019,APP WNL,RETURNED TO OWNER,12/30/2019,APP WNL,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A1086794,DOG,P0905721,10,CONFISCATED,1,SP1782,10/27/2019,APP WNL,RETURNED TO OWNER,10/28/2019,APP WNL,UNABLE TO SCAN,FIELD,OCT.2019,FY2020
A1080725,DOG,P0900213,6,TREATMENT,1,LS,12/16/2019,APP WNL,TREATMENT,12/17/2019,APP SICK,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1093497,DOG,P0915511,1,CONFISCATED,1,CDM,01/20/2020,APP WNL,RETURNED TO OWNER,01/24/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1088632,DOG,P0908177,,STRAY,1,WEB,11/17/2019,NORMAL,LOST EXP,12/18/2019,,,,NOV.2019,FY2020
A1090938,DOG,P9991764,5,STRAY,1,MO1764,12/14/2019,APP WNL,ADOPTION,12/18/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1105537,CAT,P0934295,1,STRAY,1,DBB1715,08/05/2020,APP SICK,EUTHANIZED,08/05/2020,APP SICK,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1043149,DOG,P9991721,1,STRAY,1,JMK 1721,02/07/2020,APP WNL,RETURNED TO OWNER,02/07/2020,APP WNL,UNABLE TO SCAN,SWEEP,FEB.2020,FY2020
A1091155,DOG,P9991704,5,STRAY,1,SC1704,12/18/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1082378,DOG,P0903951,6,TREATMENT,1,CDM,01/12/2020,APP WNL,TREATMENT,01/12/2020,APP SICK,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091270,DOG,P9991772,3,STRAY,1,RO1772,12/19/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1090935,DOG,P9991210,10,STRAY,1,BT1210,12/23/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A1088747,DOG,P0908336,,STRAY,1,WEB,11/12/2019,NORMAL,LOST EXP,12/19/2019,,,,NOV.2019,FY2020
A1095641,DOG,P0918367,7,STRAY,1,SPB1782,02/10/2020,APP WNL,ADOPTION,03/17/2020,APP WNL,SCAN NO CHIP,FIELD,FEB.2020,FY2020
A1091718,CAT,P0903423,8,STRAY,1,MO1764,12/25/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1091237,DOG,P0912094,1,STRAY,1,DL,12/18/2019,APP WNL,TRANSFER,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1089140,CAT,P0799764,8,STRAY,1,AR1758,11/22/2019,APP WNL,TRANSFER,12/20/2019,UNDERAGE,SCAN NO CHIP,FIELD,NOV.2019,FY2020
A1091787,DOG,P0052951,1,OWNER SURRENDER,1,DB,12/26/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091814,DOG,P9991764,10,STRAY,1,MO1764,12/26/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1103158,CAT,P0930249,8,STRAY,1,TPB8456,06/19/2020,APP WNL,TRANSFER,06/20/2020,UNDERAGE,SCAN NO CHIP,FIELD,JUN.2020,FY2020
A1086891,DOG,P0025512,5,FOSTER,1,EP1751,01/12/2020,APP WNL,TRANSFER,01/12/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1021489,DOG,P9991704,8,STRAY,1,SC1704,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1095165,DOG,P0917697,7,STRAY,1,SRM1774,02/04/2020,APP WNL,RETURNED TO OWNER,02/07/2020,APP WNL,UNABLE TO SCAN,FIELD,FEB.2020,FY2020
A1091166,DOG,P9991704,5,STRAY,1,SC1704,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1091605,CAT,P0881678,13,STRAY,1,BW,12/23/2019,APP WNL,TRANSFER,12/30/2019,APP WNL,UNABLE TO SCAN,OVER THE COUNTER,DEC.2019,FY2020
A1091669,DOG,P0912812,7,OWNER SURRENDER,1,CBU,12/24/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1093125,DOG,P0841216,8,OWNER SURRENDER,1,EP1751,01/12/2020,CRITICAL,EUTHANIZED,01/12/2020,CRITICAL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1089906,CAT,P0905229,8,FOSTER,1,AC,12/18/2019,APP SICK,FOSTER,12/18/2019,APP SICK,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091263,DOG,P9991772,3,STRAY,1,RO1772,12/19/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1081888,CAT,P0017761,6,FOSTER,1,CW,12/14/2019,UNKNOWN,FOSTER,12/14/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091651,DOG,P0714458,5,STRAY,1,DL,12/24/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1093717,WILDLIFE,P0000000,6,OWNER SURRENDER,1,DL,01/18/2020,APP WNL,TRANSFER,01/24/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1094137,DOG,P9991764,5,STRAY,1,MO1764,01/24/2020,APP WNL,RETURNED TO OWNER,01/24/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1104850,CAT,P0615980,,TREATMENT,1,VMJ,09/29/2020,APP WNL,TREATMENT,09/29/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,SEP.2020,FY2020
A1088325,CAT,P0907752,3,STRAY,1,DL,11/13/2019,UNDERAGE,FOSTER,11/26/2019,APP WNL,UNABLE TO SCAN,OVER THE COUNTER,NOV.2019,FY2020
A1090124,DOG,P0641582,6,OWNER SURRENDER,1,MRY1776,12/05/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091733,DOG,P9991772,4,STRAY,1,RO1772,12/25/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A1092800,WILDLIFE,P0000000,6,OWNER SURRENDER,1,DL,01/07/2020,APP WNL,DIED,01/12/2020,UNDERAGE,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1093479,DOG,P0915479,7,OWNER SURRENDER,1,AV1171,01/15/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1091135,CAT,P0911942,6,STRAY,1,EV,12/17/2019,UNDERAGE,FOSTER,12/17/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091152,DOG,P9991772,4,STRAY,1,RO1772,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1059451,CAT,P0826904,6,OWNER SURRENDER,1,DL,01/21/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1096061,DOG,P0918915,,STRAY,1,WEB,02/14/2020,NORMAL,FOUND EXP,03/17/2020,,,,FEB.2020,FY2020
A1097335,DOG,P9991736,8,STRAY,1,TMB1736,03/01/2020,APP WNL,FOSTER,03/17/2020,APP WNL,SCAN NO CHIP,FIELD,MAR.2020,FY2020
A1089754,CAT,P0909820,9,CONFISCATED,1,ER1768,11/30/2019,APP WNL,RETURNED TO OWNER,12/06/2019,APP SICK,SCAN CHIP,FIELD,NOV.2019,FY2020
A1100913,CAT,P0561433,,FOSTER,1,GDG,06/20/2020,APP WNL,ADOPTION,06/20/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JUN.2020,FY2020
A1091383,DOG,P9991171,6,STRAY,1,AV1171,12/20/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1090469,DOG,P0910840,10,OWNER SURRENDER,1,SM1774,12/09/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091528,DOG,P0912595,12,OWNER SURRENDER,1,BW,12/22/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1100935,DOG,P0926777,2,STRAY,1,SDW,05/08/2020,APP SICK,TRANSFER,05/09/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,MAY.2020,FY2020
A1086331,CAT,P0773152,6,FOSTER,1,JD,01/12/2020,APP WNL,ADOPTION,01/12/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091968,CAT,P0913319,8,OWNER SURRENDER,1,JZ,12/28/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1105457,DOG,P0934198,12,STRAY,1,VJD1770,08/04/2020,APP WNL,RETURNED TO OWNER,08/05/2020,APP WNL,SCAN NO CHIP,FIELD,AUG.2020,FY2020
A1087723,DOG,P0911637,8,OWNER SURRENDER,1,EP1751,12/14/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1038528,DOG,P9991718,6,STRAY,1,MGB1718,03/17/2020,APP WNL,RETURNED TO OWNER,03/17/2020,APP WNL,SCAN CHIP,OPS,MAR.2020,FY2020
A1096431,DOG,P9991751,8,STRAY,1,MAC8447,02/19/2020,APP WNL,ADOPTION,02/26/2020,APP WNL,SCAN NO CHIP,FIELD,FEB.2020,FY2020
A0993262,DOG,P0910743,6,OWNER SURRENDER,1,JZ,12/28/2019,APP WNL,EUTHANIZED,12/30/2019,APP SICK,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1098073,DOG,P0922122,6,FOSTER,1,DAL,03/17/2020,APP WNL,TRANSFER,03/17/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,MAR.2020,FY2020
A1091317,DOG,P9991772,7,STRAY,1,RO1772,12/20/2019,APP WNL,RETURNED TO OWNER,12/20/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1083593,DOG,P0850427,6,FOSTER,1,AC,10/01/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,10/01/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1091157,DOG,P9991772,4,STRAY,1,RO1772,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1089648,DOG,P0909535,,STRAY,1,WEB,11/25/2019,NORMAL,LOST EXP,12/30/2019,,,,NOV.2019,FY2020
A1090086,DOG,P0708889,6,OWNER SURRENDER,1,BW,12/18/2019,APP WNL,ADOPTION,12/18/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091165,CAT,P0541271,6,STRAY,1,DL,12/18/2019,FATAL,EUTHANIZED,12/18/2019,CRITICAL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091126,DOG,P9991230,5,STRAY,1,KH1230,12/17/2019,UNKNOWN,RETURNED TO OWNER,12/17/2019,UNKNOWN,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1088414,DOG,P0613378,14,STRAY,1,DL,11/14/2019,UNDERAGE,FOSTER,11/14/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1091253,DOG,P9991776,8,STRAY,1,MRY1776,12/19/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A0886845,DOG,P0697450,13,OWNER SURRENDER,1,DL,12/21/2019,APP WNL,TRANSFER,12/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1062517,DOG,P9991704,8,STRAY,1,SC1704,12/18/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1094078,DOG,P0916273,8,OWNER SURRENDER,1,DL,01/23/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091375,DOG,P0707678,6,OWNER SURRENDER,1,CV1710,12/20/2019,APP WNL,TRANSFER,12/29/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091321,DOG,P9991772,7,STRAY,1,RO1772,12/20/2019,APP WNL,RETURNED TO OWNER,12/20/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1091716,CAT,P0912438,6,STRAY,1,CV1710,12/25/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1091180,DOG,P9991772,4,STRAY,1,RO1772,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,UNABLE TO SCAN,SWEEP,DEC.2019,FY2020
A1091160,DOG,P9991776,8,STRAY,1,MRY1776,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1091133,DOG,P0636519,6,OWNER SURRENDER,1,DL,12/17/2019,UNDERAGE,FOSTER,12/17/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090176,DOG,P0912356,6,OWNER SURRENDER,1,CDM,12/21/2019,APP WNL,ADOPTION,01/12/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090623,CAT,P0912153,6,STRAY,1,CDM,12/19/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1089836,DOG,P0598646,6,FOSTER,1,JR,01/24/2020,APP WNL,FOSTER,01/24/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1085941,DOG,P0664844,6,TREATMENT,1,SJ,12/18/2019,APP WNL,TREATMENT,12/18/2019,APP SICK,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091089,DOG,P9991736,3,STRAY,1,TM1736,12/17/2019,APP WNL,TRANSFER,12/18/2019,UNDERAGE,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091173,CAT,P0605214,4,STRAY,1,CBU,12/18/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1088780,DOG,P0910198,6,TREATMENT,1,SJ,01/23/2020,APP WNL,TREATMENT,01/23/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1081889,CAT,P0017761,6,FOSTER,1,CW,12/14/2019,UNKNOWN,FOSTER,12/14/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1078773,DOG,P0900926,12,OWNER SURRENDER,1,SW,01/19/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091062,CAT,P0911830,5,STRAY,1,JR,12/16/2019,APP WNL,ADOPTION,12/18/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090283,CAT,P0627354,4,OWNER SURRENDER,1,CBU,12/07/2019,APP WNL,FOSTER,12/10/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1093070,DOG,P0690675,7,OWNER SURRENDER,1,CBU,01/11/2020,APP WNL,TRANSFER,01/12/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1093047,DOG,P0880544,8,OWNER SURRENDER,1,CV1710,01/11/2020,APP WNL,FOSTER,01/12/2020,UNKNOWN,SCAN NO CHIP,FIELD,JAN.2020,FY2020
A1089728,DOG,P0620010,5,OWNER SURRENDER,1,DL,11/30/2019,APP WNL,ADOPTION,12/17/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1091923,DOG,P9991748,5,CONFISCATED,1,MK1748,12/27/2019,DEAD,DEAD ON ARRIVAL,12/30/2019,DEAD,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1089675,DOG,P0909633,,STRAY,1,WEB,11/29/2019,NORMAL,LOST EXP,12/30/2019,,,,NOV.2019,FY2020
A1091061,CAT,P0911830,5,STRAY,1,JR,12/16/2019,APP WNL,TRANSFER,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1094435,DOG,P9991761,8,STRAY,1,DAA1761,06/09/2020,APP WNL,TRANSFER,06/20/2020,APP WNL,SCAN CHIP,FIELD,JUN.2020,FY2020
A1093100,CAT,P0915019,12,STRAY,1,JR,01/11/2020,APP WNL,RETURNED TO OWNER,01/12/2020,APP WNL,SCAN CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1091136,CAT,P0911942,6,STRAY,1,EV,12/17/2019,UNDERAGE,FOSTER,12/17/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090993,CAT,P0911689,6,STRAY,1,BW,12/15/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0922961,DOG,P0718910,5,OWNER SURRENDER,1,DL,12/26/2019,APP WNL,ADOPTION,12/27/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091259,DOG,P0914538,,TREATMENT,1,NGD,02/26/2020,APP WNL,TREATMENT,02/26/2020,APP SICK,SCAN CHIP,OVER THE COUNTER,FEB.2020,FY2020
A1091245,DOG,P9991740,9,STRAY,1,WH1740,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,UNABLE TO SCAN,FIELD,DEC.2019,FY2020
A1088883,CAT,P0908512,,STRAY,1,WEB,11/19/2019,NORMAL,FOUND EXP,12/20/2019,,,,NOV.2019,FY2020
A0558401,DOG,P9991772,4,STRAY,1,RO1772,12/18/2019,APP WNL,RETURNED TO OWNER,12/18/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A1088415,DOG,P0717648,6,FOSTER,1,OT,12/18/2019,APP WNL,FOSTER,12/18/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1090797,CAT,P9991751,6,STRAY,1,EP1751,12/13/2019,APP WNL,TRANSFER,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1091226,DOG,P0912076,8,STRAY,1,DL,12/18/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091632,DOG,P9991780,7,STRAY,1,AK1780,12/23/2019,APP SICK,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1090448,DOG,P9991758,6,CONFISCATED,1,AR1758,12/09/2019,APP WNL,ADOPTION,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1048476,DOG,P9991704,5,STRAY,1,SC1704,12/30/2019,APP WNL,RETURNED TO OWNER,12/30/2019,APP WNL,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A1094005,DOG,P0916179,11,STRAY,1,BW,01/22/2020,APP WNL,ADOPTION,01/24/2020,APP WNL,SCAN NO CHIP,OVER THE COUNTER,JAN.2020,FY2020
A1088798,DOG,P0908408,,STRAY,1,WEB,11/18/2019,NORMAL,LOST EXP,12/20/2019,,,,NOV.2019,FY2020
A1091255,DOG,P9991723,1,STRAY,1,MW1723,12/19/2019,APP WNL,RETURNED TO OWNER,12/19/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
A1092093,WILDLIFE,P0913546,9,WILDLIFE,1,SM1774,12/30/2019,APP SICK,EUTHANIZED,12/30/2019,APP INJ,WILDLIFE - UNABEL TO SCAN,FIELD,DEC.2019,FY2020
A1092105,DOG,P0913574,8,OWNER SURRENDER,1,CBU,12/30/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1091738,DOG,P0526265,8,STRAY,1,TM1736,12/25/2019,APP WNL,ADOPTION,12/30/2019,APP WNL,SCAN NO CHIP,FIELD,DEC.2019,FY2020
